train_no,train_name,route_type,date,season,station,sched_arr,sched_dep,actual_arr,actual_dep,delay_min,causes
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-16,winter_fog,JUC,11:28,11:30,11:58,12:00,30.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-16,winter_fog,ASR,12:40,,13:02,,21.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,ASN,19:03,19:08,19:03,19:08,0.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,GAYA,22:23,22:28,22:34,22:39,10.8,crew_changeover_delay
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,DDU,00:08,00:18,00:18,00:28,9.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,CNB,04:33,04:38,04:35,04:40,2.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,NDLS,10:00,,10:09,,8.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,BRC,21:24,21:29,21:30,21:35,6.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,RTM,23:38,23:40,23:45,23:47,7.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,KOTA,02:00,02:05,02:07,02:12,7.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-17,winter_fog,NDLS,08:35,,08:47,,12.2,
10103,Mandovi Express,single_line_coastal,2024-12-17,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-17,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-17,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-17,winter_fog,RN,13:05,13:10,13:14,13:19,9.1,
10103,Mandovi Express,single_line_coastal,2024-12-17,winter_fog,MAO,18:10,,18:10,,0.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-17,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-17,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-17,winter_fog,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-17,winter_fog,JUC,11:28,11:30,11:28,11:30,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-17,winter_fog,ASR,12:40,,12:42,,1.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,DHN,20:03,20:08,20:05,20:10,1.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,GAYA,22:23,22:28,22:25,22:30,2.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,BRC,21:24,21:29,21:26,21:31,2.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,RTM,23:38,23:40,23:38,23:40,0.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,KOTA,02:00,02:05,02:02,02:07,1.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-18,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-18,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-18,winter_fog,PNVL,08:12,08:15,08:13,08:16,0.5,
10103,Mandovi Express,single_line_coastal,2024-12-18,winter_fog,ROHA,09:23,09:25,09:25,09:27,1.7,
10103,Mandovi Express,single_line_coastal,2024-12-18,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-18,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-18,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-18,winter_fog,UMB,09:40,09:42,10:09,10:11,29.1,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-18,winter_fog,LDH,10:52,10:54,11:57,11:59,64.8,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-18,winter_fog,JUC,11:28,11:30,12:15,12:17,47.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-18,winter_fog,ASR,12:40,,13:13,,33.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,ASN,19:03,19:08,19:06,19:11,3.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,DHN,20:03,20:08,20:04,20:09,0.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,GAYA,22:23,22:28,22:24,22:29,0.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,NDLS,10:00,,10:13,,12.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,BRC,21:24,21:29,21:27,21:32,3.4,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,RTM,23:38,23:40,23:41,23:43,3.4,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,KOTA,02:00,02:05,02:05,02:10,5.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-19,winter_fog,NDLS,08:35,,08:45,,10.2,
10103,Mandovi Express,single_line_coastal,2024-12-19,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-19,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-19,winter_fog,ROHA,09:23,09:25,09:24,09:26,1.1,
10103,Mandovi Express,single_line_coastal,2024-12-19,winter_fog,RN,13:05,13:10,13:13,13:18,8.4,crew_changeover_delay
10103,Mandovi Express,single_line_coastal,2024-12-19,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-19,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-19,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-19,winter_fog,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-19,winter_fog,JUC,11:28,11:30,11:32,11:34,4.3,chain_pulling_other
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-19,winter_fog,ASR,12:40,,12:44,,4.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,ASN,19:03,19:08,19:11,19:16,8.0,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,DHN,20:03,20:08,20:10,20:15,6.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,GAYA,22:23,22:28,22:33,22:38,9.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,DDU,00:08,00:18,00:16,00:26,7.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,CNB,04:33,04:38,04:36,04:41,2.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,NDLS,10:00,,10:06,,6.4,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,RTM,23:38,23:40,23:41,23:43,2.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,KOTA,02:00,02:05,02:01,02:06,1.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-20,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-20,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-20,winter_fog,PNVL,08:12,08:15,08:14,08:17,1.5,
10103,Mandovi Express,single_line_coastal,2024-12-20,winter_fog,ROHA,09:23,09:25,09:26,09:28,3.0,
10103,Mandovi Express,single_line_coastal,2024-12-20,winter_fog,RN,13:05,13:10,13:10,13:15,4.5,
10103,Mandovi Express,single_line_coastal,2024-12-20,winter_fog,MAO,18:10,,18:13,,3.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-20,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-20,winter_fog,UMB,09:40,09:42,09:42,09:44,1.7,chain_pulling_other
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-20,winter_fog,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-20,winter_fog,JUC,11:28,11:30,11:57,11:59,29.3,congestion_preceding_train
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-20,winter_fog,ASR,12:40,,13:02,,22.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,ASN,19:03,19:08,19:04,19:09,1.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,DHN,20:03,20:08,20:04,20:09,1.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,GAYA,22:23,22:28,22:31,22:36,8.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,DDU,00:08,00:18,00:15,00:25,7.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,CNB,04:33,04:38,04:41,04:46,8.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,NDLS,10:00,,10:06,,6.1,congestion_preceding_train
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,BRC,21:24,21:29,21:26,21:31,2.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,RTM,23:38,23:40,23:39,23:41,1.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-21,winter_fog,NDLS,08:35,,08:40,,4.9,
10103,Mandovi Express,single_line_coastal,2024-12-21,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-21,winter_fog,PNVL,08:12,08:15,08:13,08:16,1.0,
10103,Mandovi Express,single_line_coastal,2024-12-21,winter_fog,ROHA,09:23,09:25,09:28,09:30,5.0,signal_halt
10103,Mandovi Express,single_line_coastal,2024-12-21,winter_fog,RN,13:05,13:10,13:07,13:12,2.3,
10103,Mandovi Express,single_line_coastal,2024-12-21,winter_fog,MAO,18:10,,18:12,,1.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-21,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-21,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-21,winter_fog,LDH,10:52,10:54,11:05,11:07,13.3,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-21,winter_fog,JUC,11:28,11:30,11:38,11:40,9.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-21,winter_fog,ASR,12:40,,12:49,,8.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,ASN,19:03,19:08,19:05,19:10,1.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,DHN,20:03,20:08,20:17,20:22,14.3,crew_changeover_delay
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,GAYA,22:23,22:28,22:35,22:40,11.9,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,DDU,00:08,00:18,00:17,00:27,9.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,CNB,04:33,04:38,04:37,04:42,3.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,NDLS,10:00,,10:18,,17.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,BRC,21:24,21:29,21:41,21:46,17.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,RTM,23:38,23:40,23:49,23:51,10.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,KOTA,02:00,02:05,02:05,02:10,4.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-22,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-22,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-22,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-22,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-22,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-22,winter_fog,MAO,18:10,,18:23,,12.8,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-22,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-22,winter_fog,UMB,09:40,09:42,09:46,09:48,5.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-22,winter_fog,LDH,10:52,10:54,10:58,11:00,6.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-22,winter_fog,JUC,11:28,11:30,11:44,11:46,16.4,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-22,winter_fog,ASR,12:40,,13:05,,24.6,crew_changeover_delay
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,ASN,19:03,19:08,19:03,19:08,0.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,GAYA,22:23,22:28,22:25,22:30,1.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,DDU,00:08,00:18,00:12,00:22,3.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,CNB,04:33,04:38,04:40,04:45,6.9,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,NDLS,10:00,,10:09,,9.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,BRC,21:24,21:29,21:31,21:36,7.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,RTM,23:38,23:40,23:41,23:43,3.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,KOTA,02:00,02:05,02:11,02:16,10.7,congestion_preceding_train
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-23,winter_fog,NDLS,08:35,,08:40,,4.8,
10103,Mandovi Express,single_line_coastal,2024-12-23,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-23,winter_fog,PNVL,08:12,08:15,08:14,08:17,1.7,
10103,Mandovi Express,single_line_coastal,2024-12-23,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.4,
10103,Mandovi Express,single_line_coastal,2024-12-23,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-23,winter_fog,MAO,18:10,,18:17,,6.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-23,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-23,winter_fog,UMB,09:40,09:42,09:47,09:49,7.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-23,winter_fog,LDH,10:52,10:54,10:57,10:59,5.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-23,winter_fog,JUC,11:28,11:30,11:33,11:35,4.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-23,winter_fog,ASR,12:40,,12:41,,1.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,DHN,20:03,20:08,20:04,20:09,0.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,DDU,00:08,00:18,00:11,00:21,3.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,CNB,04:33,04:38,04:39,04:44,6.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,NDLS,10:00,,10:10,,9.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,BRC,21:24,21:29,21:26,21:31,2.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,RTM,23:38,23:40,23:40,23:42,2.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,KOTA,02:00,02:05,02:04,02:09,3.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-24,winter_fog,NDLS,08:35,,08:37,,2.3,
10103,Mandovi Express,single_line_coastal,2024-12-24,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-24,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-24,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-24,winter_fog,RN,13:05,13:10,13:06,13:11,1.3,chain_pulling_other
10103,Mandovi Express,single_line_coastal,2024-12-24,winter_fog,MAO,18:10,,18:16,,6.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-24,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-24,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-24,winter_fog,LDH,10:52,10:54,11:05,11:07,12.5,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-24,winter_fog,JUC,11:28,11:30,11:38,11:40,9.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-24,winter_fog,ASR,12:40,,12:46,,6.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,DDU,00:08,00:18,00:17,00:27,8.6,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,CNB,04:33,04:38,04:35,04:40,1.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,NDLS,10:00,,10:03,,3.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-25,winter_fog,NDLS,08:35,,08:44,,9.2,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-12-25,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-25,winter_fog,PNVL,08:12,08:15,08:13,08:16,1.1,
10103,Mandovi Express,single_line_coastal,2024-12-25,winter_fog,ROHA,09:23,09:25,09:27,09:29,3.6,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-12-25,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-25,winter_fog,MAO,18:10,,18:13,,3.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-25,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-25,winter_fog,UMB,09:40,09:42,09:42,09:44,1.7,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-25,winter_fog,LDH,10:52,10:54,11:06,11:08,14.3,congestion_preceding_train
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-25,winter_fog,JUC,11:28,11:30,11:39,11:41,10.7,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-25,winter_fog,ASR,12:40,,13:07,,26.7,weather
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,ASN,19:03,19:08,19:03,19:08,0.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,CNB,04:33,04:38,04:41,04:46,8.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,NDLS,10:00,,10:21,,21.2,temporary_speed_restriction
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,BRC,21:24,21:29,21:27,21:32,3.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,RTM,23:38,23:40,23:43,23:45,4.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,KOTA,02:00,02:05,02:01,02:06,1.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-26,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-26,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-26,winter_fog,PNVL,08:12,08:15,08:27,08:30,15.0,weather
